Volatility 3 Framework 2.28.1

PID	Process	Value	Privilege	Attributes	Description
4812	conhost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
4812	conhost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
4812	conhost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
1560	WmiPrvSE.exe	2	SeCreateTokenPrivilege		Create a token object
1560	WmiPrvSE.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
1560	WmiPrvSE.exe	4	SeLockMemoryPrivilege		Lock pages in memory
1560	WmiPrvSE.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
1560	WmiPrvSE.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
1560	WmiPrvSE.exe	7	SeTcbPrivilege		Act as part of the operating system
1560	WmiPrvSE.exe	8	SeSecurityPrivilege		Manage auditing and security log
1560	WmiPrvSE.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
1560	WmiPrvSE.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
1560	WmiPrvSE.exe	11	SeSystemProfilePrivilege		Profile system performance
1560	WmiPrvSE.exe	12	SeSystemtimePrivilege		Change the system time
1560	WmiPrvSE.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
1560	WmiPrvSE.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
1560	WmiPrvSE.exe	15	SeCreatePagefilePrivilege		Create a pagefile
1560	WmiPrvSE.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
1560	WmiPrvSE.exe	17	SeBackupPrivilege		Backup files and directories
1560	WmiPrvSE.exe	18	SeRestorePrivilege		Restore files and directories
1560	WmiPrvSE.exe	19	SeShutdownPrivilege	Present	Shut down the system
1560	WmiPrvSE.exe	20	SeDebugPrivilege		Debug programs
1560	WmiPrvSE.exe	21	SeAuditPrivilege	Present	Generate security audits
1560	WmiPrvSE.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
1560	WmiPrvSE.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
1560	WmiPrvSE.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
1560	WmiPrvSE.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
1560	WmiPrvSE.exe	26	SeSyncAgentPrivilege		Synch directory service data
1560	WmiPrvSE.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
1560	WmiPrvSE.exe	28	SeManageVolumePrivilege		Manage the files on a volume
1560	WmiPrvSE.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
1560	WmiPrvSE.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
1560	WmiPrvSE.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
1560	WmiPrvSE.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
1560	WmiPrvSE.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
1560	WmiPrvSE.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
1560	WmiPrvSE.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
1560	WmiPrvSE.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
4820	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
4820	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
4820	svchost.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
4820	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
4820	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
4820	svchost.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
4820	svchost.exe	8	SeSecurityPrivilege	Present	Manage auditing and security log
4820	svchost.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
4820	svchost.exe	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
4820	svchost.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
4820	svchost.exe	12	SeSystemtimePrivilege		Change the system time
4820	svchost.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
4820	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
4820	svchost.exe	15	SeCreatePagefilePrivilege	Present,Enabled,Default	Create a pagefile
4820	svchost.exe	16	SeCreatePermanentPrivilege	Present,Enabled,Default	Create permanent shared objects
4820	svchost.exe	17	SeBackupPrivilege	Present	Backup files and directories
4820	svchost.exe	18	SeRestorePrivilege	Present	Restore files and directories
4820	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
4820	svchost.exe	20	SeDebugPrivilege	Default	Debug programs
4820	svchost.exe	21	SeAuditPrivilege	Default	Generate security audits
4820	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
4820	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
4820	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
4820	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
4820	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
4820	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
4820	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
4820	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
4820	svchost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
4820	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
4820	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
4820	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
4820	svchost.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
4820	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
4820	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
376	Client.exe	2	SeCreateTokenPrivilege		Create a token object
376	Client.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
376	Client.exe	4	SeLockMemoryPrivilege		Lock pages in memory
376	Client.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
376	Client.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
376	Client.exe	7	SeTcbPrivilege		Act as part of the operating system
376	Client.exe	8	SeSecurityPrivilege		Manage auditing and security log
376	Client.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
376	Client.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
376	Client.exe	11	SeSystemProfilePrivilege		Profile system performance
376	Client.exe	12	SeSystemtimePrivilege		Change the system time
376	Client.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
376	Client.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
376	Client.exe	15	SeCreatePagefilePrivilege		Create a pagefile
376	Client.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
376	Client.exe	17	SeBackupPrivilege		Backup files and directories
376	Client.exe	18	SeRestorePrivilege		Restore files and directories
376	Client.exe	19	SeShutdownPrivilege	Present	Shut down the system
376	Client.exe	20	SeDebugPrivilege		Debug programs
376	Client.exe	21	SeAuditPrivilege		Generate security audits
376	Client.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
376	Client.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
376	Client.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
376	Client.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
376	Client.exe	26	SeSyncAgentPrivilege		Synch directory service data
376	Client.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
376	Client.exe	28	SeManageVolumePrivilege		Manage the files on a volume
376	Client.exe	29	SeImpersonatePrivilege		Impersonate a client after authentication
376	Client.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
376	Client.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
376	Client.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
376	Client.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
376	Client.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
376	Client.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
376	Client.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
2380	cmd.exe	2	SeCreateTokenPrivilege		Create a token object
2380	cmd.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
2380	cmd.exe	4	SeLockMemoryPrivilege		Lock pages in memory
2380	cmd.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
2380	cmd.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
2380	cmd.exe	7	SeTcbPrivilege		Act as part of the operating system
2380	cmd.exe	8	SeSecurityPrivilege		Manage auditing and security log
2380	cmd.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
2380	cmd.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
2380	cmd.exe	11	SeSystemProfilePrivilege		Profile system performance
2380	cmd.exe	12	SeSystemtimePrivilege		Change the system time
2380	cmd.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
2380	cmd.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
2380	cmd.exe	15	SeCreatePagefilePrivilege		Create a pagefile
2380	cmd.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
2380	cmd.exe	17	SeBackupPrivilege		Backup files and directories
2380	cmd.exe	18	SeRestorePrivilege		Restore files and directories
2380	cmd.exe	19	SeShutdownPrivilege	Present	Shut down the system
2380	cmd.exe	20	SeDebugPrivilege		Debug programs
2380	cmd.exe	21	SeAuditPrivilege		Generate security audits
2380	cmd.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
2380	cmd.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
2380	cmd.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
2380	cmd.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
2380	cmd.exe	26	SeSyncAgentPrivilege		Synch directory service data
2380	cmd.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
2380	cmd.exe	28	SeManageVolumePrivilege		Manage the files on a volume
2380	cmd.exe	29	SeImpersonatePrivilege		Impersonate a client after authentication
2380	cmd.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
2380	cmd.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
2380	cmd.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
2380	cmd.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
2380	cmd.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
2380	cmd.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
2380	cmd.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
7924	conhost.exe	2	SeCreateTokenPrivilege		Create a token object
7924	conhost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
7924	conhost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
7924	conhost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
7924	conhost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
7924	conhost.exe	7	SeTcbPrivilege		Act as part of the operating system
7924	conhost.exe	8	SeSecurityPrivilege		Manage auditing and security log
7924	conhost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
7924	conhost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
7924	conhost.exe	11	SeSystemProfilePrivilege		Profile system performance
7924	conhost.exe	12	SeSystemtimePrivilege		Change the system time
7924	conhost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
7924	conhost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
7924	conhost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
7924	conhost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
7924	conhost.exe	17	SeBackupPrivilege		Backup files and directories
7924	conhost.exe	18	SeRestorePrivilege		Restore files and directories
7924	conhost.exe	19	SeShutdownPrivilege	Present	Shut down the system
7924	conhost.exe	20	SeDebugPrivilege		Debug programs
7924	conhost.exe	21	SeAuditPrivilege		Generate security audits
7924	conhost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
7924	conhost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
7924	conhost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
7924	conhost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
7924	conhost.exe	26	SeSyncAgentPrivilege		Synch directory service data
7924	conhost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
7924	conhost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
7924	conhost.exe	29	SeImpersonatePrivilege		Impersonate a client after authentication
7924	conhost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
7924	conhost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
7924	conhost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
7924	conhost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
7924	conhost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
7924	conhost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
7924	conhost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
7284	PING.EXE	2	SeCreateTokenPrivilege		Create a token object
7284	PING.EXE	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
7284	PING.EXE	4	SeLockMemoryPrivilege		Lock pages in memory
7284	PING.EXE	5	SeIncreaseQuotaPrivilege		Increase quotas
7284	PING.EXE	6	SeMachineAccountPrivilege		Add workstations to the domain
7284	PING.EXE	7	SeTcbPrivilege		Act as part of the operating system
7284	PING.EXE	8	SeSecurityPrivilege		Manage auditing and security log
7284	PING.EXE	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
7284	PING.EXE	10	SeLoadDriverPrivilege		Load and unload device drivers
7284	PING.EXE	11	SeSystemProfilePrivilege		Profile system performance
7284	PING.EXE	12	SeSystemtimePrivilege		Change the system time
7284	PING.EXE	13	SeProfileSingleProcessPrivilege		Profile a single process
7284	PING.EXE	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
7284	PING.EXE	15	SeCreatePagefilePrivilege		Create a pagefile
7284	PING.EXE	16	SeCreatePermanentPrivilege		Create permanent shared objects
7284	PING.EXE	17	SeBackupPrivilege		Backup files and directories
7284	PING.EXE	18	SeRestorePrivilege		Restore files and directories
7284	PING.EXE	19	SeShutdownPrivilege	Present	Shut down the system
7284	PING.EXE	20	SeDebugPrivilege		Debug programs
7284	PING.EXE	21	SeAuditPrivilege		Generate security audits
7284	PING.EXE	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
7284	PING.EXE	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
7284	PING.EXE	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
