Volatility 3 Framework 2.28.1

PID	Process	Value	Privilege	Attributes	Description
213816	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
213816	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
213816	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
213816	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
213816	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
213816	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
213816	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
213816	svchost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
213816	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
213816	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
213648	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
213648	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
213648	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
213648	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
213648	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
213648	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
213648	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
213648	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
213648	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
213648	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
213648	svchost.exe	12	SeSystemtimePrivilege		Change the system time
213648	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
213648	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
213648	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
213648	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
213648	svchost.exe	17	SeBackupPrivilege		Backup files and directories
213648	svchost.exe	18	SeRestorePrivilege		Restore files and directories
213648	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
213648	svchost.exe	20	SeDebugPrivilege		Debug programs
213648	svchost.exe	21	SeAuditPrivilege	Present,Enabled	Generate security audits
213648	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
213648	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
213648	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
213648	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
213648	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
213648	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
213648	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
213648	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
213648	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
213648	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
213648	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
213648	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
213648	svchost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
213648	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
213648	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
214568	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
214568	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
214568	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
214568	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
214568	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
214568	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
214568	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
214568	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
214568	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
214568	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
214568	svchost.exe	12	SeSystemtimePrivilege		Change the system time
214568	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
214568	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
214568	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
214568	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
214568	svchost.exe	17	SeBackupPrivilege		Backup files and directories
214568	svchost.exe	18	SeRestorePrivilege		Restore files and directories
214568	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
214568	svchost.exe	20	SeDebugPrivilege		Debug programs
214568	svchost.exe	21	SeAuditPrivilege	Present,Enabled	Generate security audits
214568	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
214568	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
214568	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
214568	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
214568	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
214568	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
214568	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
214568	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
214568	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
214568	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
214568	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
214568	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
214568	svchost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
214568	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
214568	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
208920	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
208920	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
208920	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
208920	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
208920	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
208920	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
208920	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
208920	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
208920	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
208920	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
208920	svchost.exe	12	SeSystemtimePrivilege		Change the system time
208920	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
208920	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
208920	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
208920	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
208920	svchost.exe	17	SeBackupPrivilege		Backup files and directories
208920	svchost.exe	18	SeRestorePrivilege		Restore files and directories
208920	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
208920	svchost.exe	20	SeDebugPrivilege		Debug programs
208920	svchost.exe	21	SeAuditPrivilege	Present,Enabled	Generate security audits
208920	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
208920	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
208920	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
208920	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
208920	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
208920	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
208920	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
208920	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
208920	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
208920	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
208920	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
208920	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
208920	svchost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
208920	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
208920	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
214380	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
214380	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
214380	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
214380	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
214380	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
214380	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
214380	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
214380	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
214380	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
214380	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
214380	svchost.exe	12	SeSystemtimePrivilege		Change the system time
214380	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
214380	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
214380	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
214380	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
214380	svchost.exe	17	SeBackupPrivilege		Backup files and directories
214380	svchost.exe	18	SeRestorePrivilege		Restore files and directories
214380	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
214380	svchost.exe	20	SeDebugPrivilege		Debug programs
214380	svchost.exe	21	SeAuditPrivilege	Present,Enabled	Generate security audits
214380	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
214380	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
214380	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
214380	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
214380	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
214380	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
214380	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
214380	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
214380	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
214380	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
214380	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
214380	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
214380	svchost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
214380	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
214380	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
214488	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
214488	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
214488	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
214488	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
214488	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
214488	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
214488	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
214488	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
214488	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
214488	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
214488	svchost.exe	12	SeSystemtimePrivilege		Change the system time
214488	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
214488	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
214488	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
214488	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
214488	svchost.exe	17	SeBackupPrivilege		Backup files and directories
214488	svchost.exe	18	SeRestorePrivilege		Restore files and directories
214488	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
214488	svchost.exe	20	SeDebugPrivilege		Debug programs
214488	svchost.exe	21	SeAuditPrivilege	Present,Enabled	Generate security audits
214488	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
214488	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
214488	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
214488	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
214488	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
214488	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
